Name,SMILES,hit
BRD-K00003554,CC(C)C[C@@H]1NC(=O)[C@H](NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(=O)O)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC1=O)C(C)C,0.0
BRD-K52354895,CO[C@H]1CN(C)C(=O)c2ccc(cc2OC[C@@H](C)N(C[C@@H]1C)Cc1ccc(cc1)OC)NC(=O)c1nc2ccccc2s1,0.0
BRD-A27876399,CN1CCN2CCN(C[C@@H]2C1=O)C(=O)c1cccc(c1)N,0.0
BRD-K97019106,CC(=O)N1CC[N+](C)(C)CC1,0.0
BRD-A00799950,Cn1cc(cn1)N1C[C@]2(COCCN(C2)C(=O)C2(CC2)C#N)OCC1=O,0.0
BRD-K90680884,O[C@@H]1COC[C@@H]2O[C@H](CC[C@H]2N(C1)S(=O)(=O)c1ccccc1)CC(=O)NCCN1CCCCC1,0.0
BRD-K31537396,C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(cnc2O[C@@H]1CN(C)S(=O)(=O)C)Br,0.0
BRD-K92303087,CS(=O)(=O)Nc1ccc2oc3c(ccc(c3c2c1)C(=O)Nc1c(cncc1Cl)Cl)OC(F)F,0.0
BRD-K35522326,COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C[C@]13CCN(CC1)Cc1nccs1)C(=O)C1CCOCC1,0.0
BRD-K16732600,COc1ccc2cc(ccc2c1)-c1cc(nn1[C@@H](C)c1ccc(cc1)C(=O)NCCC(=O)O)-c1cc(cc(c1)Cl)Cl,0.0
BRD-K40870905,OC(=O)[C@H](Cc1ccc(cc1)Nc1nccc2ccncc12)NC1=C(Br)C(=O)C21CCCCC2,0.0
BRD-M80531895,CCC(=O)N1[C@@H]([C@@H](CO)[C@@H]2CN3C(=O)C(=CC=C3[C@@H]21)C=CC)C(=O)NCCc1cn(cn1)C,0.0
BRD-K05410240,O[C@H]1COC[C@H]2O[C@H](CC[C@@H]2N(C1)C(=O)c1ccccc1)CC(=O)N1CCOCC1,0.0
BRD-K58298296,CCCNC(=O)N1C[C@@H](O)COC[C@H]2O[C@H](CC[C@@H]21)CC(=O)N1CCN(C)CC1,0.0
BRD-A63437790,CN(C)CCNC(=O)[C@H]1Cn2ccnc2C2(CCN(CC2)Cc2nccs2)O1,0.0
BRD-K00229958,CO[C@@H]1CN(C)C(=O)c2ccc(cc2OC[C@@H](C)N(C[C@H]1C)Cc1ccccc1F)NC(=O)Nc1ccccc1F,0.0
BRD-K19255978,C[C@@H]1CN([C@H](C)CO)C(=O)c2cc(cnc2O[C@H]1CN(C)S(=O)(=O)c1ccccc1F)C#Cc1ccncc1,0.0
BRD-K70557564,O[C@@H](COc1cccc2ncccc12)CN1CCN(CC1)[C@H]1c2ccccc2[C@H]2[C@@H](c3ccccc31)C2(F)F,0.0
BRD-K68326515,C[C@@H]1CCCCO[C@H](CN(C)S(=O)(=O)c2ccc(cc2)Cl)[C@@H](C)CN([C@H](C)CO)C(=O)c2cc(ccc2O1)NC(=O)Nc1c(noc1C)C,0.0
BRD-K74405511,COc1ccc(cc1)S(=O)(=O)N1C[C@]2(C1)CN([C@@H](CO)c1c2c2ccc(cc2n1C)OC)C(=O)CN(C)C,0.0
BRD-K50785021,OS(=O)(=O)NC1CCCCC1,0.0
BRD-K89516802,COCC#Cc1ccc(cc1)[C@H]1[C@@H](CO)N2[C@H]1CN(CC2=O)C(=O)CN1CCOCC1,0.0
BRD-K43063960,COCC#Cc1ccc(cc1)[C@@H]1[C@H](CO)N2[C@@H]1CN(CC2=O)C(=O)CN1CCOCC1,0.0
BRD-K48230737,OC[C@@H]1O[C@@H](C[C@@H]2[C@H]1Oc1ccc(cc12)NC(=O)Nc1ccc(cc1)C(F)(F)F)CC(=O)NCc1ccc(cc1)Cl,0.0
BRD-K14889526,CCS(=O)(=O)N1Cc2cc(nc(c2[C@@H]1CCO)-c1cccc(c1)-c1ccncc1)C(=O)NCCOC,0.0
BRD-K67415636,CN(C)C(=O)C[C@H]1O[C@H](CO)[C@H](NC(=O)C2CCOCC2)C=C1,0.0
BRD-K07995454,COCC(=O)Nc1ccc2c(c1)C(=O)N(C)[C@H]1CC[C@@H](CC(=O)NC3Cc4ccccc4C3)O[C@H]1CO2,0.0
BRD-K30721189,COc1ccc2c3c(n(c2c1)C)[C@H](CO)N(Cc1cc(cc(c1)OC)OC)C[C@]13CCN(CC1)C(=O)Nc1cccc(c1)F,0.0
BRD-K41807551,OC[C@@H]1[C@H]2CN3C(=O)C=CC=C3[C@@H]([C@H]1C(=O)NCc1ccc3c(c1)OCO3)N2Cc1cncnc1,0.0
BRD-K92000912,Cc1c(nn(c1-c1ccc(cc1)I)-c1ccc(cc1Cl)Cl)C(=O)NN1CCCCC1,0.0
BRD-K66480997,OC(=O)C1=CCNCC1,0.0
BRD-K67335387,C[C@@H]1CN([C@@H](C)CO)C(=O)CCCn2cc(nn2)CO[C@H]1CN(C)S(=O)(=O)c1cccc(c1)C#N,0.0
BRD-A05178012,C[C@H]1O[C@@H]2[C@H](O[C@@H]1C)N(CCN2S(=O)(=O)C)S(=O)(=O)C,0.0
BRD-A04463212,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](Cc1ccc(cc1)O)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H]1CCC(=O)N1,0.0
BRD-A30370660,OC[C@H]1O[C@H](Oc2cccc3c(c4cc(cc(c4c(c23)O)O)C(=O)O)-c2c3cccc(c3c(c3c(cc(cc23)C(=O)O)O)O)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,0.0
BRD-K76816055,COCC(=O)N1C[C@@H](C)[C@@H](CN(C)C(=O)c2cc(ccc2OC[C@H]1C)NC(=O)c1ccc(cc1)OC)OC,0.0
BRD-K65082869,O=C(N1CCC2(CCCN2)CC1)c1cnccn1,0.0
BRD-K43568193,CN1[C@@H]2CC[C@@H](CC(=O)NCCCN3CCOCC3)O[C@H]2COc2ccc(cc2C1=O)NC(=O)Cc1cccs1,0.0
BRD-K60441002,NCC1=CC(=O)NO1,0.0
BRD-K30066844,CSc1cnc2c(n1)N(C)C(=O)NC2=O,0.0
BRD-K76837587,COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C[C@]13CCN(CC1)C(=O)c1ccccc1F)C(=O)Nc1ccc(cc1)F,0.0
BRD-K45068088,OCC[C@H]1N(Cc2cc(nc(c21)-c1cccc(c1)-c1ccccc1F)C(=O)NCC(F)(F)F)C(=O)CC1CC1,0.0
BRD-K95435023,Cc1[nH]c(c(c1C(=O)N1CCC[C@@H]1CN1CCCC1)C)/C=C/1\C(=O)Nc2ccc(cc21)S(=O)(=O)Cc1c(cccc1Cl)Cl,0.0
BRD-K25606889,CS(=O)(=O)N1CCn2cc(nc2C1)Cn1cncn1,0.0
BRD-K14376070,COc1ccc(c(c1)OC)[C@H]1C/C=C\C[C@@H](NC(=O)[C@H](CC(=O)N1)c1ccccc1)c1cccc(c1)Cl,0.0
BRD-K52467047,OC[C@H]1CC[C@@H]2O[C@H](CCc3ccc(cc3)-c3ccccc3)[C@@H](C[C@@H]2O1)NC(=O)Nc1ccc(cc1)F,0.0
BRD-K83001027,CN1[C@@H]2CC[C@H](CC(=O)Nc3cn(nc3C)C)O[C@@H]2COc2ccc(cc2C1=O)NC(=O)C1CCOCC1,0.0
BRD-A50868427,CCCCCOc1ccc(cc1)[C@@H]1N(Cc2ccco2)C(=O)C(=C1C(=O)c1ccc2c(c1)OCCO2)O,0.0
BRD-A42789410,CCOC(=O)N1CCN(CC1)[C@H](c1ccc(cc1)OC)c1cc(sc1NC(=O)c1ccccc1)CC,0.0
BRD-K48428194,CN1CCN(CC1)C(=O)[C@@H]1[C@@H](CO)[C@@H]2CN3C(=O)C(=CC=C3[C@H]1N2S(=O)(=O)C)C1=CCCC1,0.0
BRD-K16083258,C[C@@H]1CN([C@@H](C)CO)C(=O)c2cc(cnc2O[C@@H]1CN(C)S(=O)(=O)C)Br,0.0
BRD-K75868704,C[C@H](O)C(=O)Nc1c(c(c(c(c1I)C(=O)NC(CO)CO)I)C(=O)NC(CO)CO)I,0.0
BRD-K97590827,C[C@H]1CN([C@H](C)CO)C(=O)Cc2cc(ccc2O[C@@H]1CN(C)Cc1ccc(cc1)C(F)(F)F)NC(=O)Nc1ccc2c(c1)OCO2,0.0
BRD-K65630479,CCCNC(=O)C[C@@H]1CC[C@@H]2[C@@H](COc3ccc(cc3C(=O)N2C)NS(=O)(=O)c2ccccc2C)O1,0.0
BRD-K00003472,CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C/C=C/C=C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C,0.0
BRD-K63242551,CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c1ccc(cc1)O)C2=O)C(=O)O,0.0
BRD-K17458574,CC(C)c1ccc(cc1O)C,0.0
BRD-A13071865,CN1CCN(CC1)C(=O)[C@H]1C[C@H]2CN(C[C@@H]2N1C)c1ncccn1,0.0
BRD-K94587952,C[C@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(cc2O[C@@H]1CN(C)C(=O)C1CCOCC1)C#Cc1ccncc1,0.0
BRD-K07704715,C[C@@H]1CCCCO[C@H](CN(C)C(=O)Nc2ccc(cc2)F)[C@@H](C)CN([C@H](C)CO)C(=O)c2cc(ccc2O1)NC(=O)c1ccccc1,0.0
BRD-A11246397,CS(=O)(=O)N1CCO[C@]2(COCCN(C2)c2cncnc2)C1,0.0
BRD-K13106928,C[C@@H]1CN([C@H](C)CO)C(=O)c2c(c3ccccc3n2C)-c2ccccc2CO[C@@H]1CN(C)C(=O)c1cc(cc(c1)Cl)Cl,0.0
BRD-K38058272,Cc1cc(c(c(c1)C)-n1cccc1CN)C,0.0
BRD-K09317629,OCC[N+]12CN3CN(CN(C3)C2)C1,0.0
BRD-K86555494,CC(C)(C)c1cc2n(n1)C(=N)N=C(N)N2,0.0
BRD-K20054197,O=C(C1CC1)c1cnc2ccccc2c1,0.0
BRD-A14445650,CC(C)N(C)C[C@H]1CO[C@]2(CNCCOC2)C1,0.0
BRD-A07777686,ONC(=O)CCCCCCC(=O)Nc1ccc(cc1)[C@H]1C[C@@H](CSc2nc(c(o2)-c2ccccc2)-c2ccccc2)O[C@@H](O1)c1ccccc1,0.0
BRD-K83216171,C[C@H](O)C#Cc1ccc2c(c1)O[C@@H](CN(C)C(=O)Nc1ccccc1)[C@@H](C)CN([C@H](C)CO)S2(=O)=O,0.0
BRD-K87445406,CN1CCN(CC1)C(=O)C[C@@H]1CC[C@H]2[C@@H](COc3ccc(cc3C(=O)N2C)NC(=O)C2CCOCC2)O1,0.0
BRD-K29127234,CCS(=O)(=O)Nc1ccc2c(c1)C(=O)N(C)[C@H]1CC[C@@H](CC(=O)NCCCN3CCOCC3)O[C@H]1CO2,0.0
BRD-K44180914,C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(cc2O[C@H]1CN(C)CC1CCOCC1)C#Cc1cccnc1,0.0
BRD-K19586728,CCC(=O)Nc1ccc2ccccc2c1,0.0
BRD-K17802050,C[C@@H]1CCCCO[C@H](CN(C)S(=O)(=O)c2cccs2)[C@H](C)CN([C@@H](C)CO)C(=O)c2cc(ccc2O1)NC(=O)NC1CCCCC1,0.0
BRD-K78430341,CCO[C@@H]1OC(=O)C[C@@H]1NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)c1ccc(c(c1)Cl)N)C(C)(C)C,0.0
BRD-K72967198,O=C1CO[C@H]2CN(C[C@@H]2N1)C(=O)COc1ccccc1,0.0
BRD-K22764739,O=C1NCN(c2ccccc2)C21CCNCC2,0.0
BRD-K87694401,CC1=C(C(=O)NC(=O)N1)S(=O)(=O)N1CCOCC1,0.0
BRD-K72246105,COC(=O)c1c2c(nc(c1C#N)N)CCC2,0.0
BRD-K97623700,C[C@@H]1CN([C@@H](C)CO)C(=O)c2cc(cnc2O[C@H]1CN(C)Cc1ccc(cc1)Oc1ccccc1)-c1cccnc1,0.0
BRD-K19532026,O=C(CN1C(=O)COCC1=O)N1CCOCC1,0.0
BRD-A07006791,OCc1ccc(cc1)[C@@H]1C[C@H](CSc2nc(c(o2)-c2ccccc2)-c2ccccc2)O[C@@H](O1)c1ccc(cc1)NC(=O)CCCCCCC(=O)O,0.0
BRD-K29956297,OC[C@@H]1O[C@@H](C[C@H]2[C@@H]1Oc1ccc(cc12)NS(=O)(=O)c1ccc(cc1)F)CC(=O)NC1CCCCC1,0.0
BRD-A69960130,CC(C)C[C@H]1N2C(=O)[C@@](NC(=O)[C@H]3CN(C)[C@H]4Cc5c([nH]c6cccc(c56)C4=C3)Br)(O[C@@]2(O)[C@H]2CCCN2C1=O)C(C)C,0.0
BRD-K80131956,COc1ccc(c(c1)OC)NC(=O)N(C)C[C@@H]1OCc2cn(nn2)CCCC(=O)N(C[C@H]1C)[C@H](C)CO,0.0
BRD-K15265538,C1CN(CCO1)Cc1nnnn1-c1ccccc1,0.0
BRD-K50282595,C[C@@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(cc2O[C@H]1CN(C)C(=O)Nc1ccc2c(c1)OCO2)C#Cc1ccncc1,0.0
BRD-K60984759,C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(cc2O[C@H]1CN(C)C(=O)Cc1ccccn1)Br,0.0
BRD-K84704910,C[C@@H]1CN([C@@H](C)CO)C(=O)CCCn2cc(nn2)CO[C@H]1CN(C)S(=O)(=O)c1ccc(nc1)Oc1ccccc1,0.0
BRD-K86243476,C[C@H]1CN([C@H](C)CO)C(=O)CCCn2cc(nn2)CO[C@@H]1CN(C)S(=O)(=O)c1ccc(nc1)Oc1ccccc1,0.0
BRD-K10292006,C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(cnc2O[C@@H]1CN(C)C(=O)c1cnccn1)-c1cccc(c1)C#N,0.0
BRD-K62321852,CC(C)CN1C(=O)[C@]2(Cc3ccccc31)[C@@H](N(Cc1ccccc1Cl)C(=O)c1ccccc12)c1ccc(cc1)CO,0.0
BRD-K26164526,COCCCNC(=O)[C@H]1[C@@H](N(Cc2cc(cc(c2)C(F)(F)F)C(F)(F)F)C(=O)c2ccccc21)c1ccc(cc1)CO,0.0
BRD-K10654753,C[C@H](NC(=O)C[C@@H]1C[C@H]2[C@H](Oc3ccc(cc32)NC(=O)Nc2ccc(cc2)C(F)(F)F)[C@H](CO)O1)c1ccccc1,0.0
BRD-K35772950,C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(cc2O[C@H]1CN(C)C(=O)Cc1ccccn1)-c1ccc(cc1)C(=O)N(C)C,0.0
BRD-K92213669,FC(F)(F)CNC(=O)C1(CCCCN2CCC(CC2)NC(=O)c2ccccc2-c2ccc(cc2)C(F)(F)F)c2ccccc2-c2ccccc21,0.0
BRD-K99107520,NC(=O)OCC(COC(=O)N)c1ccccc1,0.0
BRD-A72338805,Cc1ccc(o1)CNC[C@H]1Cn2nncc2CO1,0.0
BRD-K98569559,Cn1cnc(c1)CCNC(=O)C[C@@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2C(=O)Nc2ccc(cc2)Cl)O1,0.0
BRD-K92466497,C[C@H]1CN([C@H](C)CO)C(=O)c2cc(cnc2O[C@H]1CN(C)Cc1ccc2c(c1)OCO2)Br,0.0
BRD-A19958636,CCCCC[C@@H](C)N,0.0
BRD-K00003546,N[C@H](C(=O)N1[C@@H](C[C@@H]2C[C@@H]21)C#N)[C@]12C[C@@H]3C[C@@H](C[C@@](O)(C3)C2)C1,0.0
BRD-K82603084,OC(=O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,0.0
BRD-K62993927,CN1[C@@H]2CC[C@@H](CC(=O)NCCN3CCCCC3)O[C@H]2COc2ccc(cc2C1=O)NS(=O)(=O)c1cccc(c1)F,0.0
BRD-K05660087,C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(cc2O[C@H]1CN(C)C(=O)c1cccc(c1)F)-c1cncnc1,0.0
BRD-K08995626,OC[C@H]1O[C@H](CCNC(=O)CN2CCOCC2)CC[C@@H]1NS(=O)(=O)c1ccc(cc1)F,0.0
BRD-K21913257,CN1[C@H]2CC[C@@H](CC(=O)NCCc3ccncc3)O[C@@H]2COc2ccc(cc2C1=O)NC(=O)Cc1cccs1,0.0
BRD-A50930767,CCC(=O)N1CCO[C@]2(COCCN(CC(=O)NC)C2)C1,0.0
BRD-K10496607,O[C@H]1COC[C@@H]2O[C@@H](CC[C@H]2N(C1)S(=O)(=O)c1ccccc1)CC(=O)NCc1ccc(cc1)-c1ccccc1,0.0
BRD-A92529439,CNC[C@@H](O)[C@@H](O)[C@@H](O)[C@@H](O)CO,0.0
BRD-K85235446,OC[C@@H]1O[C@H](CC[C@H]1NC(=O)C1CCOCC1)CCn1cc(nn1)C1(O)CCCC1,0.0
BRD-K52720907,COc1ccc(cc1)NC(=O)N1C[C@H](O)COC[C@@H]2O[C@@H](CC[C@H]21)CC(=O)NC1Cc2ccccc2C1,0.0
BRD-K83486374,OC[C@@H]1O[C@H](C[C@@H]2[C@H]1Oc1ccc(cc12)NC(=O)c1cccnc1)CC(=O)NCc1cc(ccc1F)F,0.0
BRD-K00003716,NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1,0.0
BRD-K55044200,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(cc3)O)C(=O)N2[C@H]1C(=O)O,0.0
BRD-K11973162,ClC1=C(CN2CCCC2=N)NC(=O)NC1=O,0.0
BRD-A26744928,ONC(=O)CCCCCCC(=O)Nc1ccc(cc1)[C@H]1C[C@@H](O[C@@H](O1)c1ccc(cc1)Oc1ccccc1)c1ccccc1,0.0
BRD-K13782405,CN1CCN(CC1)C(=O)C[C@@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2S(=O)(=O)c2ccccc2C)O1,0.0
BRD-K87226815,C1ONC(=O)[C@@H]1N,0.0
BRD-K43638948,COC(=O)CCCCCCNC(=O)c1ccc(cc1)NCc1cn(nn1)Cc1ccc(cc1)C(=O)c1ccc(cc1)Cn1cc(nn1)CNc1ccc(cc1)C(=O)NCCCCCCC(=O)OC,0.0
BRD-K68087668,CN1CCN(CC1)C(=O)C[C@H]1O[C@H](CO)[C@H](NC(=O)Cc2ccccn2)C=C1,0.0
BRD-K79855786,CN1[C@@H]2CC[C@@H](CC(=O)NCCN3CCCCC3)O[C@H]2COc2ccc(cc2C1=O)NC(=O)c1cccs1,0.0
BRD-K14719676,CN1[C@H]2CC[C@H](CC(=O)N3CCOCC3)O[C@@H]2COc2ccc(cc2C1=O)NC(=O)c1ccc(cc1)F,0.0
BRD-K54405076,CC(C)NC(=O)N(C)C[C@@H]1OCc2cnnn2CCCC(=O)N(C[C@@H]1C)[C@H](C)CO,0.0
BRD-K80967877,CN(C)C(=O)C[C@H]1CC[C@H]2[C@H](COc3ccc(cc3C(=O)N2C)NS(=O)(=O)c2cccc(c2)F)O1,0.0
BRD-K44442813,OC(=O)[C@@H]1CSCN1C(=O)[C@@H]1CCC(=O)N1,0.0
BRD-K59843356,C/C=C/c1ccc2c(c1)O[C@H](CN(C)Cc1ccc(cc1)C(=O)O)[C@@H](C)CN([C@H](C)CO)S2(=O)=O,0.0
BRD-K71835595,C[C@@H](O)C#Cc1cnc2c(c1)C(=O)N(C[C@@H](C)[C@H](CN(C)Cc1cncnc1)O2)[C@@H](C)CO,0.0
BRD-K05181466,OC[C@@H]1O[C@@H](C[C@@H]2[C@H]1Oc1ccc(cc12)NC(=O)NC1CCCC1)CC(=O)NCCN1CCCCC1,0.0
BRD-A77845219,COC(=O)CCCCCCC(=O)Nc1ccc(cc1)[C@H]1C[C@@H](CSc2nc(c(o2)-c2ccccc2)-c2ccccc2)O[C@@H](O1)c1ccc(cc1)NC(=O)CCCCCCC(=O)OC,0.0
BRD-K30237152,CC(=N)NCc1cccc(c1)CN,0.0
BRD-K39283798,Fc1ccc2c(c1)NC(=O)N2,0.0
BRD-K02205916,ONC(=O)CCCCCCC(=O)Nc1ccc(cc1)[C@@H]1O[C@H](CSc2ccncc2)C[C@@H](O1)c1ccccc1,0.0
BRD-K83850431,CCN(CC)CCNc1ccc(c2c1C(=O)c1ccccc1S2)COc1cccc(c1)/C=C(C)/C=C/C(=O)NO,0.0
BRD-K21639507,CN1[C@@H]2CC[C@H](CC(=O)N3CCOCC3)O[C@H]2COc2ccc(cc2C1=O)NC(=O)c1ccc(cc1)F,0.0
BRD-K15833307,CN1[C@H]2CC[C@H](CC(=O)NCC(F)(F)F)O[C@@H]2COc2ccc(cc2C1=O)NC(=O)c1cccs1,0.0
BRD-K07979116,CN1CCN(CC1)C(=O)C[C@@H]1O[C@H](CO)[C@@H](NC(=O)Cc2ccccn2)C=C1,0.0
BRD-K91487195,CN(C)C(=O)C[C@H]1CC[C@@H]2[C@H](COc3ccc(cc3C(=O)N2C)NS(=O)(=O)c2cccc(c2)F)O1,0.0
BRD-K91269653,OC[C@H]1O[C@H](CC(=O)NCCN2CCCCC2)C=C[C@H]1NC(=O)c1cccnc1,0.0
BRD-K59157091,CN(C)C(=O)C[C@H]1CC[C@H]2[C@@H](COc3ccc(cc3C(=O)N2C)NS(=O)(=O)c2cccc(c2)F)O1,0.0
BRD-K78681282,OC[C@H]1O[C@@H](CCNS(=O)(=O)c2ccc(cc2)F)CC[C@@H]1NS(=O)(=O)c1ccccc1Cl,0.0
BRD-K68102627,COCC(=O)Nc1ccc2c(c1)C(=O)N(C)C[C@H](OC)[C@@H](C)CN([C@H](C)CO2)C(=O)Cc1ccccn1,0.0
BRD-K00004542,OS(=O)(=O)c1ccc(cc1)/C/1=C\2/N/C(=C(\C3=N/C(=C(/c4ccc(cc4)S(=O)(=O)O)c4ccc([nH]4)/C(=C\4/C=CC1=N4)c1ccc(cc1)S(=O)(=O)O)C=C3)c1ccc(cc1)S(=O)(=O)O)C=C2,0.0
BRD-K21520694,CC(=O)NS(=O)(=O)c1ccc(cc1)N,0.0
BRD-K50953983,COc1cccc(c1)CN1C[C@]2(CCN(CC2)S(=O)(=O)C)c2c(n(c3cc(ccc23)OC)C)[C@@H]1CO,0.0
BRD-K72951360,CCCCC(=O)OCC(=O)[C@@]1(O)C[C@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)c2c(c3c(c(c2C1)O)C(=O)c1cccc(c1C3=O)OC)O,0.0
BRD-K36651002,CCCN1C[C@@H](C)[C@H](CN(C)C(=O)c2ccc(cc2OC[C@@H]1C)NS(=O)(=O)c1cn(cn1)C)OC,0.0
BRD-K23887790,COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C[C@]13CCN(CC1)C(=O)Nc1cccc(c1)F)C(=O)c1ccccc1,0.0
BRD-K34741779,O[C@H]1COC[C@H]2O[C@@H](CC[C@@H]2N(C1)C(=O)c1ccccn1)CC(=O)NC1CCC1,0.0
BRD-K18095285,COc1cccc(c1)NC(=O)N[C@H]1C=C[C@H](CC(=O)N2CCN(C)CC2)O[C@H]1CO,0.0
BRD-K65233124,COc1ccc2c3c(n(c2c1)C)[C@H](CO)N(C[C@]13CCN(CC1)C(=O)Nc1ccc(cc1F)F)C(=O)Nc1ccc(cc1)F,0.0
BRD-K95798163,COc1ccc2c3c([nH]c2c1)[C@H](CO)N(C[C@]13CCN(CC1)C(=O)c1ccccc1F)C(=O)Nc1ccc(cc1)F,0.0
BRD-K06426934,CNC(=O)C[C@H]1C[C@@H]2CN(C[C@@H]2O1)S(=O)(=O)c1cccnc1,0.0
BRD-K68006081,NC1=NC(=O)N(C=C1CO)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0.0
BRD-A18992208,COC(=O)C1=C(C)NC(=C([C@@H]1c1cccc(c1)[N+](=O)[O-])C(=O)OC(C)(C)CN(C)CCC(c1ccccc1)c1ccccc1)C,0.0
BRD-K50254310,COc1ccc(cc1)-c1cnc2c(c1)C(=O)N(C[C@H](C)[C@H](CN(C)S(=O)(=O)c1ccc(cc1)OC)O2)[C@H](C)CO,0.0
BRD-A62681318,CCOC(=O)c1[nH]c(c(c1C)C(=O)C1=C(O)C(=O)N(CCN2CCOCC2)[C@H]1c1cccc(c1OC)OC)C,0.0
BRD-K81774363,C[C@H]1CN([C@H](C)CO)C(=O)Cc2cc(ccc2O[C@@H]1CN(C)Cc1ccc(cc1)Oc1ccccc1)NC(=O)Nc1ccc2c(c1)OCO2,0.0
BRD-K60354118,CN1[C@@H]2CC[C@H](CC(=O)NCCc3ccncc3)O[C@H]2COc2ccc(cc2C1=O)NC(=O)C1CCOCC1,0.0
BRD-K62244660,NC1CCN(CC1)C(=O)Nc1nncs1,0.0
BRD-K00914226,CC(C)CC#Cc1ccc2c(c1)O[C@H](CN(C)C(=O)Cc1cccnc1)[C@@H](C)CN([C@H](C)CO)S2(=O)=O,0.0
BRD-K82861010,COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1c1nc(c[nH]1)-c1ccc(cc1)-c1ccc(cc1)-c1c[nH]c(n1)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)OC)C(C)C,0.0
BRD-K22033393,CN1[C@@H]2CC[C@H](CC(=O)NCC3CCCCC3)O[C@@H]2COc2ccc(cc2C1=O)NC(=O)c1cnccn1,0.0
BRD-K16428476,C[C@@H]1CN([C@H](C)CO)C(=O)CCCn2nncc2CO[C@@H]1CN(C)S(=O)(=O)c1cccc(c1)C#N,0.0
BRD-K72676873,COc1ccc(c(c1)F)C1=Cn2cc(nc2C(=O)N1CC1CC1)C(=O)NCC(=O)N,0.0
BRD-K82729381,C[C@@H]1CN([C@H](C)CO)C(=O)c2c(c3ccccc3n2C)-c2ccccc2CO[C@H]1CN(C)Cc1ccc(cc1)O,0.0
BRD-K94690098,C[C@@H]1CN([C@H](C)CO)C(=O)c2c(c3ccccc3n2C)-c2ccccc2CO[C@@H]1CN(C)C(=O)[C@H](C)c1ccccc1,0.0
BRD-K75312140,C[C@H]1CN([C@H](C)CO)C(=O)CCCn2cc(nn2)CO[C@@H]1CN(C)S(=O)(=O)c1cccc(c1)C#N,0.0
BRD-K86983017,COc1ccc(cc1)CN1C[C@]2(CN(C2)C(=O)C2CCOCC2)c2c(n(c3cc(ccc23)OC)C)[C@@H]1CO,0.0
BRD-K38248995,COCC(=O)N1C[C@@H]2[C@H]([C@H](CO)N2C(=O)C1)c1ccc(cc1)C#Cc1cccnc1,0.0
BRD-K32755775,CN1[C@@H]2CC[C@H](CC(=O)NCc3ccc4c(c3)OCO4)O[C@@H]2COc2ccc(cc2C1=O)NC(=O)C1CCOCC1,0.0
BRD-A76374656,OCCN[C@H]1[C@@H]2CNC[C@@H]2c2ccccc21,0.0
BRD-K39512925,COc1ccc2c3c(n(c2c1)C)[C@@H](CO)N(C[C@]13CN(Cc2cccc(c2)F)C1)C(=O)C1CCOCC1,0.0
BRD-K25148663,CN1C[C@@H](O)COC[C@H]2O[C@H](CC[C@@H]21)CC(=O)N1CCN(CC1)c1ccccc1,0.0
